# Time-correlated data for fix SS
# Timestep Number-of-time-windows
# Index TimeDelta Ncount v_pxy*v_pxy v_pxz*v_pxz v_pyz*v_pyz
0 100
19 180 3183 -33206.4 -75508.6 -25595.9
20 190 3182 -1954.61 13170.3 -4125.27
21 200 3181 -4023.03 30038.6 20011.1
22 210 3180 96047.6 90350.3 85168.5
23 220 3179 114855 65055.5 79757.9
24 230 3178 -49993.3 -82322 -36128.4
25 240 3177 -26778.1 -82039 -8453.32
26 250 3176 -3257.66 -34832.6 -6842.05
27 260 3175 -65803.7 -7131.66 -34529.8
28 270 3174 12174.2 26574.4 11852.6
29 280 3173 104596 67943.8 64467.4
30 290 3172 29471.6 19562.8 31212.4
31 300 3171 18143.3 -57588.8 -2529.69
32 310 3170 7507.12 -29647.3 23014.6
33 320 3169 -44497.2 -14792.7 -16746.4
34 330 3168 -35661.7 5203.67 -35727.7
35 340 3167 42043.7 79781.2 63033.5
36 350 3166 21481.4 8653.67 23870.4
37 360 3165 34745.8 10314 -13439.7
38 370 3164 35194.7 -29952 531.415
39 380 3163 -22025.3 -101548 -50566.4
40 390 3162 1542.84 13973.8 -25690.3
41 400 3161 2631.56 39106.4 -10236.8
42 410 3160 -10386.7 2327.54 1608.51
43 420 3159 35321.7 36854 33051.7
44 430 3158 45872.9 20421.5 20252.5
45 440 3157 -8105.89 -45514.3 -23657.7
46 450 3156 -19070.6 -54718 -45229.6
47 460 3155 -11851.1 13660.6 -6494.92
48 470 3154 -7524.05 54968.2 5911.72
49 480 3153 -13011.1 -4035.69 -14194.9
50 490 3152 999.95 33226 15864.8
51 500 3151 377.738 7440.64 -1177
52 510 3150 8796.56 -50233.4 -11279.4
53 520 3149 -5741.23 -14646.4 -14118.3
54 530 3148 -23561.5 17434.6 -17453.8
55 540 3147 -324.038 39507.4 12523.1
56 550 3146 25682.1 41631.4 6007.39
57 560 3145 -2844.41 27435.6 11201
58 570 3144 2290.17 -16682.9 -174.766
59 580 3143 38156.5 -31075 -12605
60 590 3142 -34723.9 -28955.6 -9700.61
61 600 3141 -15665.1 -26697.3 1580.99
62 610 3140 12493.3 21130.7 12134.2
63 620 3139 6780.94 30250.5 3779.72
64 630 3138 -6583.92 -121.994 18691
65 640 3137 26574.1 -18772.5 11993.2
66 650 3136 25018.6 -13342.9 -701.647
67 660 3135 -37731.8 -32720.2 -13995.2
68 670 3134 -33227.8 -37550.1 -20042.2
69 680 3133 -478.108 49430.3 8465.43
70 690 3132 -14013.3 8909.21 -8044.73
71 700 3131 31731.5 -12448.1 -10656
72 710 3130 47561.5 25883.1 25115.6
73 720 3129 19091.4 -59941.1 152.542
74 730 3128 10136.1 -59347.1 -4527.79
75 740 3127 -14776.2 -257.574 14820.5
76 750 3126 4081.84 -2416.29 -12809
77 760 3125 -6391.42 10842.2 5128.24
78 770 3124 -1787.38 14048.1 17934.5
79 780 3123 11423.4 -4825.47 1756.78
80 790 3122 6023.24 -38208.5 5874.67
81 800 3121 -15767.7 -44829.4 -5016.76
82 810 3120 -20643.8 -3716.11 -3885.05
83 820 3119 -8823.71 -3938.99 167.464
84 830 3118 -12625.1 7470.37 -16167.6
85 840 3117 -10301.1 10947.5 -7792.18
86 850 3116 43199.2 -443.412 15729
87 860 3115 19835.8 -34585 717.401
88 870 3114 -36084.6 -27626 -17639.2
89 880 3113 -11938.1 1225.54 1441.23
90 890 3112 -6965 -6239.17 2129.98
91 900 3111 -26086.2 9442.99 -16310
92 910 3110 45449 13529.4 335.244
93 920 3109 35834.3 -2889.16 10966.4
94 930 3108 24328.2 -26326.8 3959.03
95 940 3107 -3723.1 -27943.1 3378.04
96 950 3106 -50921.3 -6850.59 15271.6
97 960 3105 -27018.9 -8050.74 -6333.6
98 970 3104 -1504.48 13142.8 -17539.7
99 980 3103 41855.9 36817.6 18617.3
100 990 3102 37229.8 16170.3 14419.4
33000 100
1 0 3301 1.37266e+06 740177 597562
2 10 3300 109131 147026 117506
3 20 3299 -31074.1 -37821.1 -16808.5
4 30 3298 93169.6 89265.7 124170
5 40 3297 -79874.9 -116082 -65264.3
6 50 3296 -71445.4 -85890.7 -57486.7
7 60 3295 104361 137570 90269.1
8 70 3294 167960 198244 166336
9 80 3293 14090.7 47402.3 30948.1
10 90 3292 -13379.1 -29205.8 -16699.6
11 100 3291 178.825 -54917.1 4171.43
12 110 3290 -75075.1 -118425 -78269.2
13 120 3289 -5951.73 -23496.1 -21079.2
14 130 3288 77111.6 120071 82491.6
15 140 3287 72609.6 100778 82018.8
16 150 3286 76309.9 49241.6 51895.4
17 160 3285 -22858.2 -39060 -7551.36
18 170 3284 -44640.4 -96874.5 -8433.11
19 180 3283 -34673.4 -77538.9 -24490.7
20 190 3282 -5226.49 12514.9 -4144.79
21 200 3281 -4407.95 31366.9 18430.4
22 210 3280 95668.8 91190 82931.1
23 220 3279 112500 64232.5 76066.7
24 230 3278 -48759.3 -82219.8 -37267.3
25 240 3277 -26108.4 -82146.7 -8990.06
26 250 3276 -4591.59 -35789.7 -7270.37
27 260 3275 -66763.9 -5884.64 -34117.6
28 270 3274 10896 26483.1 11270.1
29 280 3273 104111 67143.7 63570.2
30 290 3272 29878 17913.9 30586.9
31 300 3271 21770.2 -60517.4 -2031.49
32 310 3270 13499.3 -31200.1 24345.6
33 320 3269 -44465.6 -14726.3 -14451.4
34 330 3268 -35906.9 8193.8 -33081.3
35 340 3267 46850.3 80540.2 63497
36 350 3266 20425.7 9090.51 21366.3
37 360 3265 31854.2 7050.62 -15569
38 370 3264 37632.1 -35851.4 -940.258
39 380 3263 -21516.7 -103647 -51839.5
40 390 3262 1295.67 14667.8 -25435.9
41 400 3261 5261.55 38597.6 -9374.97
42 410 3260 -10282.9 3712.1 2042.2
43 420 3259 36225.5 37872.6 31907.8
44 430 3258 47343.5 17515.7 18692.7
45 440 3257 -9278.52 -49324.4 -22482.5
46 450 3256 -19952.8 -55237.2 -44093.4
47 460 3255 -13517.9 17654.6 -4992.41
48 470 3254 -9317.23 55510.5 11097
49 480 3253 -13074.5 -3564.93 -12558.9
50 490 3252 -282.594 33092.9 14704.8
51 500 3251 -2012.62 3709.29 -1311.02
52 510 3250 10796 -54930.9 -14261.2
53 520 3249 -3772.57 -16462.9 -16812.9
54 530 3248 -24902 15837.1 -14955.9
55 540 3247 -1080.33 36610.2 14551.6
56 550 3246 25986.3 40149.7 8027.66
57 560 3245 -3759.02 24077.6 11613.1
58 570 3244 -197.034 -19309.2 -2271.11
59 580 3243 39459.8 -33994.4 -15320.1
60 590 3242 -32288.9 -31786.4 -11233.2
61 600 3241 -16640.4 -28931.4 3008.13
62 610 3240 13665.5 17276.2 16855.7
63 620 3239 6966.3 28449.1 7771.14
64 630 3238 -9644.39 -2519.69 17943.9
65 640 3237 29266.6 -21049.7 11212.9
66 650 3236 28046 -13922.2 -3797.87
67 660 3235 -39732.6 -32987.2 -19972.9
68 670 3234 -32227.1 -35508.8 -19705.5
69 680 3233 3743.61 50021.5 11371.1
70 690 3232 -17137 10904.8 -8504.78
71 700 3231 27537.6 -9396.91 -9861.18
72 710 3230 49413.7 24988.4 23954
73 720 3229 16497.2 -59803.1 -3572.84
74 730 3228 8197.78 -58564.9 -6482.61
75 740 3227 -13646.5 803.874 16275
76 750 3226 2853.06 -639.159 -10441.3
77 760 3225 -7925.8 12735.1 7034.8
78 770 3224 -1442.37 17230.7 18473.7
79 780 3223 10879.8 -4849.13 -74.3625
80 790 3222 5478.01 -37618.5 2672.86
81 800 3221 -16448.4 -41802.9 -7012.6
82 810 3220 -20040.5 -3528.76 -4568.53
83 820 3219 -7480.73 -2496.83 -386.93
84 830 3218 -14892.2 8921.11 -14602.2
85 840 3217 -12358.8 9997.31 -9704.33
86 850 3216 43423.7 331.766 12588.3
87 860 3215 18993.1 -35097.1 610.742
88 870 3214 -33513.9 -28372 -19796.1
89 880 3213 -6565.04 3349.57 944.868
90 890 3212 -4241.85 -5422.41 4677.66
91 900 3211 -25636.4 8375.66 -18029.1
92 910 3210 42175.8 17044.7 -2283.93
93 920 3209 36162.8 -2132.91 11703.2
94 930 3208 23358.5 -28158.6 2354.89
95 940 3207 -3279.38 -27886.3 2452.25
96 950 3206 -45218.3 -7908.4 18862.6
97 960 3205 -23743.9 -8704.28 -5185.52
98 970 3204 -2513.51 12061.5 -21564.6
99 980 3203 42561 39125.5 17324.6
100 990 3202 37382.9 17538.6 11544.5
34000 100
1 0 3401 1.35104e+06 736423 592528
2 10 3400 108284 148530 116658
3 20 3399 -30200.2 -36777 -16909.6
4 30 3398 98096.3 84348.4 121425
5 40 3397 -78364.5 -119335 -66046.9
6 50 3396 -72485 -83976.3 -56164
7 60 3395 105433 137697 87824.7
8 70 3394 166258 198386 163550
9 80 3393 13123.4 47592.4 31477.8
10 90 3392 -11527 -33836 -18607.4
11 100 3391 1835.33 -59177.6 875.737
12 110 3390 -71378.2 -118390 -79700.5
13 120 3389 -5167.71 -22100.1 -22531.1
14 130 3388 79160.1 122672 79879.4
15 140 3387 74540.1 102315 81436.5
16 150 3386 74085.5 48678.1 51946.3
17 160 3385 -20773.4 -42087.3 -7017.19
18 170 3384 -41646.7 -98635.8 -9177.4
19 180 3383 -35693.6 -76818.4 -28107.7
20 190 3382 -1670.95 13195.4 -5761.67
21 200 3381 -3036.04 34569 17656.4
22 210 3380 93628.3 91206.8 81356.6
23 220 3379 112439 61277.4 75276.7
24 230 3378 -48071.6 -80678.2 -37215.4
25 240 3377 -25267.1 -84374.6 -9719.63
26 250 3376 -2716.11 -37481.9 -10738.1
27 260 3375 -66960.8 -2050.07 -37160.5
28 270 3374 8528.87 27504.9 10827.1
29 280 3373 101963 69654.4 62592.6
30 290 3372 25269.6 17905 29617.2
31 300 3371 19529.1 -60632.5 -2187.02
32 310 3370 12960 -31776.7 24788.7
33 320 3369 -44840.6 -17483 -16407.3
34 330 3368 -36019.5 9684.42 -34496.8
35 340 3367 45280.8 79617.5 63766.9
36 350 3366 18584 9110.56 21620.7
37 360 3365 32626.8 9197.71 -14264.9
38 370 3364 36662.4 -37640.5 990.469
39 380 3363 -20371.5 -103873 -47572.3
40 390 3362 3690.33 14405 -23270.1
41 400 3361 6075.45 38749.6 -9450.04
42 410 3360 -9753.45 6302.1 1447.47
43 420 3359 35193.7 38887.4 29531.6
44 430 3358 48438.5 18521.8 17767.7
45 440 3357 -10554.2 -49998.6 -22167.1
46 450 3356 -20184.6 -54193.8 -44151.8
47 460 3355 -11168.4 19496.3 -4072.04
48 470 3354 -8926.37 57510 11665.8
49 480 3353 -14672.7 -369.995 -12586.9
50 490 3352 3487.03 34713.9 14277.1
51 500 3351 670.831 986.484 -683.279
52 510 3350 9103.29 -57209.9 -13183.6
53 520 3349 437.15 -16817.8 -16390.3
54 530 3348 -22142.6 14788 -11430.4
55 540 3347 -2683.06 39815 17159.1
56 550 3346 26610.6 40784 7890.17
57 560 3345 -1706.96 23303 10929.6
58 570 3344 517.751 -21695.9 -3796.12
59 580 3343 39643.7 -36907.9 -18613.2
60 590 3342 -29274 -30450.3 -14434
61 600 3341 -14961.2 -24961.6 884.443
62 610 3340 14299.1 21141.4 14091.2
63 620 3339 8754.5 29246.4 7755.09
64 630 3338 -8472.86 -3759.23 18426.7
65 640 3337 31111.9 -23362.8 8823.31
66 650 3336 29354.9 -19278.5 -5734.8
67 660 3335 -39329.4 -33023.1 -22318.1
68 670 3334 -32423.5 -32627.4 -22940.2
69 680 3333 2652.89 49359.6 8861.66
70 690 3332 -19409.4 13531.4 -9254.56
71 700 3331 26599.9 -12256.3 -8193.85
72 710 3330 53160.9 21132.5 22108.4
73 720 3329 17451.9 -60574.8 -6177.84
74 730 3328 9150.93 -58721.6 -9502.83
75 740 3327 -9182.64 5104.41 12186.4
76 750 3326 1899.24 5362.47 -12811.1
77 760 3325 -10507.4 12821.1 5681.56
78 770 3324 802.406 14888.8 21171.6
79 780 3323 13207.7 -8041.92 2019.14
80 790 3322 4273.32 -41119.9 1006.3
81 800 3321 -14544.2 -38497 -9913.76
82 810 3320 -19107 1083.83 -6729.06
83 820 3319 -10194.9 4713.69 -1599.68
84 830 3318 -15901.1 9661.89 -13963.8
85 840 3317 -11518.1 5016.16 -4650.41
86 850 3316 43033.3 -2896.4 14591.3
87 860 3315 19258.7 -38418.2 -549.612
88 870 3314 -33005.2 -25935.7 -18649.3
89 880 3313 -7095.56 9233.58 -1292.18
90 890 3312 -5704.52 -3089.01 3407.58
91 900 3311 -28152.8 5992.27 -15216.8
92 910 3310 39677.4 10133.5 357.533
93 920 3309 37765.9 -7503.58 13288.6
94 930 3308 22178 -28376.5 3735.33
95 940 3307 -4914.97 -23173.4 503.009
96 950 3306 -41535.2 -2632.79 14733.1
97 960 3305 -25487.8 -8459 -5563.21
98 970 3304 -7720.85 10009 -21052.4
99 980 3303 41059.1 33761.6 18230.2
100 990 3302 36577.4 13362.1 13345.1
35000 100
1 0 3501 1.32867e+06 730799 589490
2 10 3500 106230 146872 117664
3 20 3499 -31453.2 -34935 -15024.1
4 30 3498 99074.2 85635.5 121451
5 40 3497 -77154.9 -116716 -64966.6
6 50 3496 -73666.4 -81435.5 -53641.1
7 60 3495 102788 135979 87836.8
8 70 3494 166679 198394 162507
9 80 3493 11023.2 48138.8 32793.1
10 90 3492 -13186.2 -32848.3 -18092.8
11 100 3491 3477.53 -56236.4 498.667
12 110 3490 -72197.8 -115070 -77842.6
13 120 3489 -6862.44 -22754.3 -20562.6
14 130 3488 77533.3 119171 77115.8
15 140 3487 74633.3 102978 79965.1
16 150 3486 71703.1 49048.4 52704.8
17 160 3485 -22463.7 -40080.4 -7583.11
18 170 3484 -38703.8 -93013.6 -7674.73
19 180 3483 -36728.4 -76099.8 -25017.4
20 190 3482 -3363.64 11668.7 -5053.6
21 200 3481 -2784.39 32685.8 17668.1
22 210 3480 94169.9 89799.9 79740.4
23 220 3479 112987 62420.8 74998.2
24 230 3478 -48286.2 -76895.5 -34216.8
25 240 3477 -23385.5 -79757.4 -6763.63
26 250 3476 -3196.54 -36248.6 -7751.11
27 260 3475 -69324.8 -3643.24 -35393.9
28 270 3474 5572.01 26324 11375.2
29 280 3473 100126 68758.2 61194.7
30 290 3472 25610.5 17135.3 30187.1
31 300 3471 16583.6 -56657.6 -883.416
32 310 3470 14403.1 -29338.2 26130.8
33 320 3469 -44047.2 -17811.4 -12362
34 330 3468 -38455.1 9403.57 -32850.7
35 340 3467 46658.9 77310.5 62944.9
36 350 3466 19822.3 6907.27 20970.9
37 360 3465 32497.9 6878.58 -14843.6
38 370 3464 36082.9 -35342.2 779.162
39 380 3463 -18872.3 -100525 -48040.3
40 390 3462 4418.23 14849.8 -20390.4
41 400 3461 3973.03 39393.1 -6953.03
42 410 3460 -7744.41 4587.47 920.963
43 420 3459 35300.6 34845.2 29731.7
44 430 3458 47255.9 16404.4 16424.2
45 440 3457 -10269.8 -47512.7 -23176.4
46 450 3456 -19472.9 -50317.5 -42697.7
47 460 3455 -10346.9 20389.4 -253.411
48 470 3454 -12298 58706.8 14391.2
49 480 3453 -15675.2 -1509.81 -10507.4
50 490 3452 2548.27 30604.7 16291.5
51 500 3451 -1731.67 -34.2642 -3045.52
52 510 3450 8148.97 -56908.5 -13758.7
53 520 3449 518.398 -15780.9 -15831.8
54 530 3448 -20436 14113.3 -12125.7
55 540 3447 -3535.06 37440.7 20596.1
56 550 3446 26602.3 39031.4 8127.91
57 560 3445 2209.45 20431.4 9367.94
58 570 3444 445.453 -23988.5 -3507.74
59 580 3443 39294.6 -35389.8 -20187.2
60 590 3442 -25604.3 -31390.3 -15925
61 600 3441 -14845 -25171.4 -148.02
62 610 3440 11509.6 22090.8 13848.8
63 620 3439 8641.37 26926.8 8081.51
64 630 3438 -8109.89 -4517.82 19531.1
65 640 3437 27802.8 -24807.3 8564.88
66 650 3436 29051.8 -20853.7 -7042.75
67 660 3435 -37048.7 -34854.2 -22460.9
68 670 3434 -33820.7 -34083.9 -24961.7
69 680 3433 1725.12 47956 7680.23
70 690 3432 -18529.1 13936.1 -8460.73
71 700 3431 25642.7 -11886.9 -6481.13
72 710 3430 51374.3 20880.8 23505.1
73 720 3429 15439.8 -59002 -8112.4
74 730 3428 9788.95 -59997.4 -10962.5
75 740 3427 -9633.39 4048.6 10592.6
76 750 3426 -1170 5663.04 -14385.4
77 760 3425 -7699.7 12805.1 6310.14
78 770 3424 3250.8 16180 21853.1
79 780 3423 11118.2 -9193.25 1592.47
80 790 3422 4845.81 -42329.2 -91.8338
81 800 3421 -11277.8 -39309.9 -10038.1
82 810 3420 -21606.8 -3075.81 -7621.11
83 820 3419 -12779.1 5439.53 -3874
84 830 3418 -14585.3 11750.3 -13775.2
85 840 3417 -13782.6 5494.89 -5314.52
86 850 3416 38240.6 -3086.77 12973.3
87 860 3415 18610.7 -36917.5 -1904.4
88 870 3414 -32380.6 -26223.9 -19038.7
89 880 3413 -9793.59 7540.34 495.591
90 890 3412 -7708.85 -334.196 2372.18
91 900 3411 -26355 7282.76 -16828.4
92 910 3410 37943.5 11046.5 -352.554
93 920 3409 33674.6 -6822.75 11645.7
94 930 3408 23409.3 -28672.7 3650.78
95 940 3407 -4670.08 -21903.3 1350.79
96 950 3406 -42665.2 -2930.84 15852.4
97 960 3405 -25097.7 -7164.87 -6263.48
98 970 3404 -5881.77 12920.8 -21998.5
99 980 3403 42744.7 32603.4 15369.2
100 990 3402 35359.1 13153.5 8267.26
36000 100
1 0 3601 1.30897e+06 731084 591118
2 10 3600 109442 146987 121939
3 20 3599 -29128.1 -36397.1 -14459.7
4 30 3598 99724.1 85457.1 116397
5 40 3597 -75434.6 -116561 -68151.6
6 50 3596 -71330.5 -83674.7 -55390.1
7 60 3595 106486 136854 89470.4
8 70 3594 166680 197120 166067
9 80 3593 10666.2 46451 34243.5
10 90 3592 -11814.3 -31521.6 -19620.5
11 100 3591 -682.468 -57798.9 -3149.86
12 110 3590 -75187.1 -116688 -81135.6
13 120 3589 -5957.44 -22116.1 -22335.2
14 130 3588 77863.3 119628 78868.5
15 140 3587 71893.5 102517 82340.3
16 150 3586 69300.2 52063.3 51605.6
17 160 3585 -24608.3 -38530.5 -10540.2
18 170 3584 -43305.1 -92023 -11809
19 180 3583 -38946.5 -74069.4 -30525.7
20 190 3582 -3609.18 10618.2 -6884.46
21 200 3581 -3415.6 30765.6 19630.8
22 210 3580 92950.1 92007.4 79779.4
23 220 3579 109526 60412.4 73619.8
24 230 3578 -51490.6 -80283.5 -36345.2
25 240 3577 -25738.7 -79356.2 -9169.78
26 250 3576 -4664.97 -35966.8 -8202.79
27 260 3575 -68071.5 -7518.86 -33685.1
28 270 3574 6376.33 23153.4 15162.8
29 280 3573 98980.3 71209.8 63729.1
30 290 3572 24412.1 15878.5 28136.9
31 300 3571 17616 -57240.9 -3385
32 310 3570 14731.9 -27907.6 23698.2
33 320 3569 -42331.1 -19008 -13502
34 330 3568 -32453.3 7961.1 -30616.3
35 340 3567 50859.3 78028 65651.3
36 350 3566 21345.2 7727.25 22364.8
37 360 3565 33865.9 7333.96 -16092.3
38 370 3564 36317.4 -35075.8 -1186.1
39 380 3563 -19821.6 -100408 -48990.9
40 390 3562 6398.37 11109.1 -19444.6
41 400 3561 6311.29 34573.2 -4069.96
42 410 3560 -7330.62 1999.45 4540.77
43 420 3559 36369.5 34971.7 30542.5
44 430 3558 47785.5 17347.1 13026.7
45 440 3557 -14537.6 -46820.1 -25961.3
46 450 3556 -19563.4 -47620.4 -43433.2
47 460 3555 -7167.1 19057.5 576.875
48 470 3554 -11495.2 54271.7 18271.7
49 480 3553 -13744.6 -3617.92 -5288.92
50 490 3552 4884.99 32959.7 17422.6
51 500 3551 -1915.22 3826.75 -6060.95
52 510 3550 6290.74 -53953.3 -15873.8
53 520 3549 2152.26 -16758.9 -15806.2
54 530 3548 -20215.1 10833.9 -11196.1
55 540 3547 -2779.13 33187.8 25627.8
56 550 3546 29758 34496.1 13784.8
57 560 3545 3691.72 21971.2 9024.39
58 570 3544 -180.873 -19570 -6944.82
59 580 3543 37433.5 -33319.3 -22575.6
60 590 3542 -27093.6 -29705.6 -18380.1
61 600 3541 -14911.1 -25630.9 -84.635
62 610 3540 11468.9 17886.3 17188.6
63 620 3539 8448.82 25786.6 9066.67
64 630 3538 -6651.58 -1939.2 17420.2
65 640 3537 28042.6 -20251 4315.54
66 650 3536 26553.4 -16658.6 -11369.7
67 660 3535 -38792.2 -31270.9 -25493.6
68 670 3534 -32423.4 -34539.5 -23147.9
69 680 3533 746.638 44823.4 10906.8
70 690 3532 -18463.7 12893.3 -8744.8
71 700 3531 25984.4 -10972.1 -4824.31
72 710 3530 50303.3 22685.8 22456.2
73 720 3529 14292.1 -56550.6 -10881.5
74 730 3528 8149.25 -57310.9 -9263.95
75 740 3527 -11174.1 163.051 12069.1
76 750 3526 -2218.95 2176.92 -12900.4
77 760 3525 -6875.05 10741.1 7653.06
78 770 3524 4768.96 14541.4 23003.4
79 780 3523 10973 -7698.74 2722.51
80 790 3522 3961.19 -37369.9 2015.59
81 800 3521 -13042 -38045.9 -4840.05
82 810 3520 -22650 -7176.49 -5072.89
83 820 3519 -13210.3 3666.03 -2538.72
84 830 3518 -15663 11648.8 -12448.6
85 840 3517 -11621.5 3318.04 -6391.29
86 850 3516 40249 -924.418 12869
87 860 3515 21033.9 -33679.9 -1372.91
88 870 3514 -32619.5 -28178 -17430
89 880 3513 -9370.24 5141.71 2307.2
90 890 3512 -6694.29 -3222.05 882.113
91 900 3511 -26856.6 4869.92 -18589.5
92 910 3510 38794 7955.34 -2247.65
93 920 3509 35105 -6492.75 10138
94 930 3508 24762.7 -27033.5 3164.18
95 940 3507 -5294.82 -21782.4 1640.52
96 950 3506 -43033.6 -4620.96 16907.3
97 960 3505 -26359.2 -9004.62 -8876.96
98 970 3504 -7627.58 10263.4 -25358
99 980 3503 41013.3 28939.3 12742
100 990 3502 35467.4 11132.9 6181.78
37000 100
1 0 3701 1.28532e+06 727651 591845
2 10 3700 108970 145627 123571
3 20 3699 -28679 -39160.3 -12523.4
4 30 3698 96872.1 85140.2 117269
5 40 3697 -76629.3 -118092 -66374.8
6 50 3696 -71306.9 -87055.8 -55127.5
7 60 3695 104909 137842 87977.3
8 70 3694 165057 197446 167325
9 80 3693 9631.39 43615.7 34044
10 90 3692 -12807.8 -29438.9 -21846.2
11 100 3691 -1448.69 -57067.4 -4307.14
12 110 3690 -76219.9 -120537 -79915.6
13 120 3689 -4931.54 -21340.4 -23749
14 130 3688 78082.1 119843 76423.3
15 140 3687 69762 100141 85427.6
16 150 3686 69220.1 53460.9 50835.5
17 160 3685 -24233.5 -36006.4 -13346.6
18 170 3684 -43773.6 -95185.6 -12142
19 180 3683 -37401 -76263 -30583.2
20 190 3682 -1922.94 11297.3 -8695.55
21 200 3681 -2296.82 30050.6 18987.5
22 210 3680 92250.9 93335.3 83005.3
23 220 3679 107160 64471.3 72547.3
24 230 3678 -52962.3 -79734.1 -37158.8
25 240 3677 -27787.8 -81276.4 -9162.2
26 250 3676 -4410.03 -37595 -9688.23
27 260 3675 -66234.2 -11197.7 -34751.3
28 270 3674 6153.07 21003.2 14032.4
29 280 3673 97540.8 75303 67457.2
30 290 3672 23605.9 18498.6 30019.5
31 300 3671 14592.6 -58128.8 -4132.82
32 310 3670 14805.1 -28787.5 23844.8
33 320 3669 -40918.4 -22049.3 -13558.2
34 330 3668 -31728.7 3183.06 -33319.6
35 340 3667 52002 76982.4 62306.1
36 350 3666 21649.7 12151.8 25335.9
37 360 3665 31702.9 8738.39 -15015.1
38 370 3664 34106.3 -35961.8 -4150.83
39 380 3663 -21673.2 -100447 -48060.1
40 390 3662 4807.98 7402.2 -19877.6
41 400 3661 5223.01 31145 -7723.86
42 410 3660 -8201.21 4490.28 4682.19
43 420 3659 35262.8 36901.3 34848.3
44 430 3658 45637.6 18995.7 14330.1
45 440 3657 -14648.2 -45334.1 -25603.1
46 450 3656 -21605.3 -50269.3 -40945.8
47 460 3655 -5763.1 15435.7 -1075.83
48 470 3654 -10469.7 53453.9 14446
49 480 3653 -15489.7 -569.687 -3306.61
50 490 3652 6393.92 35763.6 22525.1
51 500 3651 -2365.67 6737.05 -4886.14
52 510 3650 4236.98 -51907.3 -15318.6
53 520 3649 2575.97 -20874.6 -14854.9
54 530 3648 -20386.7 6774.48 -13529.7
55 540 3647 -3127.33 33368.5 22261.2
56 550 3646 29851.9 35075.3 14059.7
57 560 3645 4345 25863.4 13443.8
58 570 3644 -534.991 -14718.5 -5929.1
59 580 3643 36566.9 -32687.3 -23491.5
60 590 3642 -24746.7 -32501.9 -16903.5
61 600 3641 -15923.8 -27121.2 -66.0955
62 610 3640 10176.5 15544.6 15320.1
63 620 3639 9690.45 26091 12540.2
64 630 3638 -7849.26 5006.07 21303.9
65 640 3637 26908.6 -15424.4 2886.16
66 650 3636 27786 -16241.5 -12353.8
67 660 3635 -38662.5 -30378.7 -24524.9
68 670 3634 -32275.5 -36064.4 -22714.1
69 680 3633 2191.22 41302.7 12147.9
70 690 3632 -18704.9 16033.8 -3309.6
71 700 3631 23822.2 -6537.54 316.79
72 710 3630 50648.8 24389 22681.1
73 720 3629 13592.2 -53844.7 -10506.1
74 730 3628 5921.65 -59444 -8214.4
75 740 3627 -10962.3 -7036.06 12557.7
76 750 3626 -3613.72 -1065.61 -10508.7
77 760 3625 -8696.6 10949.7 11245.7
78 770 3624 6313.84 15101.5 26045
79 780 3623 12557.3 -3651.41 2905.93
80 790 3622 4112.15 -33047.9 2311
81 800 3621 -12233.9 -40573.2 -3160.01
82 810 3620 -21346 -11233.1 -3745
83 820 3619 -15112.5 4578.85 918.612
84 830 3618 -16644.2 11419.5 -9893.78
85 840 3617 -9928.86 6012.17 -4426.14
86 850 3616 40678.3 6969.51 9727.83
87 860 3615 21510.5 -30220.8 -6016.72
88 870 3614 -31984.9 -30671.4 -20579.4
89 880 3613 -8996.69 2991.57 -1670.13
90 890 3612 -7064.6 -7261.83 -744.106
91 900 3611 -28057.3 1648.35 -18292.8
92 910 3610 37312 11052 -1745.95
93 920 3609 34819 -2169.47 7034.58
94 930 3608 23476.5 -26164.6 -10.0204
95 940 3607 -6532.72 -20951.7 -51.3751
96 950 3606 -44065.6 -6267.32 14010.5
97 960 3605 -26960.9 -15599.6 -8420.8
98 970 3604 -9916 10233.8 -21858.6
99 980 3603 41210.6 32453.9 13888.1
100 990 3602 35717.4 10970.2 4799.67
38000 100
1 0 3801 1.26695e+06 721931 588585
2 10 3800 109965 143182 123382
3 20 3799 -28697.1 -38064.7 -12425.5
4 30 3798 97008.1 85211.3 114794
5 40 3797 -76030.3 -119146 -68107.5
6 50 3796 -72424.1 -85927.9 -55552.4
7 60 3795 102897 134367 88753.3
8 70 3794 164186 195067 166231
9 80 3793 8582.04 42990.3 34869.4
10 90 3792 -14136.9 -29734.7 -20122.9
11 100 3791 -1563.83 -52920.1 -5413.17
12 110 3790 -75808.3 -119906 -79188
13 120 3789 -6542.08 -22149.8 -22804.6
14 130 3788 76384.3 117974 75110.7
15 140 3787 70781.3 96803.1 85850.9
16 150 3786 68773.5 51748.9 51614.5
17 160 3785 -24556.8 -35406.3 -14020.3
18 170 3784 -42122.7 -94395.2 -12631.7
19 180 3783 -36035.5 -77641.3 -32191.3
20 190 3782 -2252.59 9705.22 -10675.9
21 200 3781 -1014.82 28498.2 17675.3
22 210 3780 92993.1 90620.1 82057.5
23 220 3779 105643 65036.7 70905.7
24 230 3778 -52635 -78147.2 -37343.4
25 240 3777 -27672.7 -79150.9 -9736.17
26 250 3776 -3169.69 -37613.8 -11529
27 260 3775 -65542.5 -12624.3 -37259.9
28 270 3774 5478.89 21839.3 12862.6
